id:ID,:LABEL,fullName,simpleName,color,dependencyProfileCategory,cohesion
weka.core.Trie,Module,weka.core.Trie,Trie,#cccccc,inbound,
weka.gui.hierarchyvisualizer.HierarchyVisualizer$Node,Module,weka.gui.hierarchyvisualizer.HierarchyVisualizer$Node,Node,#cccccc,hidden,
weka.classifiers.RandomizableIteratedSingleClassifierEnhancer,Module,weka.classifiers.RandomizableIteratedSingleClassifierEnhancer,RandomizableIteratedSingleClassifierEnhancer,#cccccc,transit,
weka.gui.beans.KnowledgeFlowApp,Module,weka.gui.beans.KnowledgeFlowApp,KnowledgeFlowApp,#cccccc,outbound,
weka.core.pmml.jaxbbindings.Segmentation,Module,weka.core.pmml.jaxbbindings.Segmentation,Segmentation,#cccccc,,
weka.gui.PackageManager$ComboBoxEditor,Module,weka.gui.PackageManager$ComboBoxEditor,ComboBoxEditor,#cccccc,hidden,
weka.filters.unsupervised.instance.Randomize,Module,weka.filters.unsupervised.instance.Randomize,Randomize,#cccccc,outbound,
weka.filters.CheckSource,Module,weka.filters.CheckSource,CheckSource,#cccccc,outbound,
weka.gui.PropertyValueSelector,Module,weka.gui.PropertyValueSelector,PropertyValueSelector,#cccccc,,
weka.gui.beans.AssociatorBeanInfo,Module,weka.gui.beans.AssociatorBeanInfo,AssociatorBeanInfo,#cccccc,,
weka.knowledgeflow.steps.FlowByExpression$BracketNode,Module,weka.knowledgeflow.steps.FlowByExpression$BracketNode,BracketNode,#cccccc,hidden,
weka.core.ClassCache,Module,weka.core.ClassCache,ClassCache,#cccccc,hidden,
weka.core.pmml.jaxbbindings.TextModel,Module,weka.core.pmml.jaxbbindings.TextModel,TextModel,#cccccc,,
weka.gui.scripting.FileScriptingPanel$AboutAction,Module,weka.gui.scripting.FileScriptingPanel$AboutAction,AboutAction,#cccccc,outbound,
weka.gui.ViewerDialog,Module,weka.gui.ViewerDialog,ViewerDialog,#cccccc,outbound,
weka.classifiers.trees.ht.ActiveHNode,Module,weka.classifiers.trees.ht.ActiveHNode,ActiveHNode,#cccccc,outbound,
weka.filters.unsupervised.attribute.StringToWordVector,Module,weka.filters.unsupervised.attribute.StringToWordVector,StringToWordVector,#cccccc,outbound,
weka.gui.visualize.AttributePanelListener,Module,weka.gui.visualize.AttributePanelListener,AttributePanelListener,#cccccc,,
weka.classifiers.SingleClassifierEnhancer,Module,weka.classifiers.SingleClassifierEnhancer,SingleClassifierEnhancer,#cccccc,transit,
weka.gui.knowledgeflow.steps.ExecuteProcessStepEditorDialog$DynamicProcessPanel,Module,weka.gui.knowledgeflow.steps.ExecuteProcessStepEditorDialog$DynamicProcessPanel,DynamicProcessPanel,#cccccc,outbound,
weka.associations.AprioriItemSet,Module,weka.associations.AprioriItemSet,AprioriItemSet,#cccccc,outbound,
weka.gui.PackageManager$UnofficialInstallTask,Module,weka.gui.PackageManager$UnofficialInstallTask,UnofficialInstallTask,#cccccc,outbound,
weka.core.pmml.jaxbbindings.INTSparseArray,Module,weka.core.pmml.jaxbbindings.INTSparseArray,INTSparseArray,#cccccc,,
weka.knowledgeflow.steps.StripChart,Module,weka.knowledgeflow.steps.StripChart,StripChart,#cccccc,transit,
weka.core.neighboursearch.covertrees.Stack,Module,weka.core.neighboursearch.covertrees.Stack,Stack,#cccccc,transit,
weka.knowledgeflow.steps.ImageViewer,Module,weka.knowledgeflow.steps.ImageViewer,ImageViewer,#cccccc,outbound,
weka.gui.streams.InstanceLoader,Module,weka.gui.streams.InstanceLoader,InstanceLoader,#cccccc,outbound,
weka.core.pmml.jaxbbindings.DataDictionary,Module,weka.core.pmml.jaxbbindings.DataDictionary,DataDictionary,#cccccc,,
weka.filters.unsupervised.attribute.AddUserFieldsBeanInfo,Module,weka.filters.unsupervised.attribute.AddUserFieldsBeanInfo,AddUserFieldsBeanInfo,#cccccc,,
weka.classifiers.lazy.kstar.KStarCache,Module,weka.classifiers.lazy.kstar.KStarCache,KStarCache,#cccccc,outbound,
weka.core.pmml.jaxbbindings.Categories,Module,weka.core.pmml.jaxbbindings.Categories,Categories,#cccccc,,
weka.core.expressionlanguage.common.Operators$Regexp,Module,weka.core.expressionlanguage.common.Operators$Regexp,Regexp,#cccccc,hidden,
weka.filters.supervised.attribute.ClassOrder,Module,weka.filters.supervised.attribute.ClassOrder,ClassOrder,#cccccc,outbound,
weka.core.expressionlanguage.common.Primitives$StringVariable,Module,weka.core.expressionlanguage.common.Primitives$StringVariable,StringVariable,#cccccc,hidden,
weka.core.pmml.jaxbbindings.Itemset,Module,weka.core.pmml.jaxbbindings.Itemset,Itemset,#cccccc,,
weka.core.pmml.jaxbbindings.TIMESERIESUSAGE,Module,weka.core.pmml.jaxbbindings.TIMESERIESUSAGE,TIMESERIESUSAGE,#cccccc,,
weka.estimators.UnivariateIntervalEstimator,Module,weka.estimators.UnivariateIntervalEstimator,UnivariateIntervalEstimator,#cccccc,inbound,
weka.classifiers.rules.M5Rules,Module,weka.classifiers.rules.M5Rules,M5Rules,#cccccc,outbound,
weka.attributeSelection.CheckAttributeSelection,Module,weka.attributeSelection.CheckAttributeSelection,CheckAttributeSelection,#cccccc,outbound,
weka.classifiers.trees.ht.SplitMetric,Module,weka.classifiers.trees.ht.SplitMetric,SplitMetric,#cccccc,hidden,
weka.core.pmml.jaxbbindings.BayesInputs,Module,weka.core.pmml.jaxbbindings.BayesInputs,BayesInputs,#cccccc,,
weka.core.pmml.jaxbbindings.Attribute,Module,weka.core.pmml.jaxbbindings.Attribute,Attribute,#cccccc,,
weka.gui.PackageManager$UninstallTask,Module,weka.gui.PackageManager$UninstallTask,UninstallTask,#cccccc,outbound,
weka.core.scripting.JythonObject,Module,weka.core.scripting.JythonObject,JythonObject,#cccccc,,
weka.core.ConjugateGradientOptimization,Module,weka.core.ConjugateGradientOptimization,ConjugateGradientOptimization,#cccccc,inbound,
weka.gui.knowledgeflow.StepVisual,Module,weka.gui.knowledgeflow.StepVisual,StepVisual,#cccccc,transit,
weka.filters.unsupervised.attribute.SwapValues,Module,weka.filters.unsupervised.attribute.SwapValues,SwapValues,#cccccc,outbound,
weka.gui.beans.ModelPerformanceChart,Module,weka.gui.beans.ModelPerformanceChart,ModelPerformanceChart,#cccccc,outbound,
weka.core.pmml.NormDiscrete,Module,weka.core.pmml.NormDiscrete,NormDiscrete,#cccccc,outbound,
weka.core.Optimization$DynamicIntArray,Module,weka.core.Optimization$DynamicIntArray,DynamicIntArray,#cccccc,hidden,
weka.core.UnassignedClassException,Module,weka.core.UnassignedClassException,UnassignedClassException,#cccccc,,
weka.classifiers.bayes.net.search.global.HillClimber$Operation,Module,weka.classifiers.bayes.net.search.global.HillClimber$Operation,Operation,#cccccc,outbound,
weka.classifiers.bayes.net.GUI$GraphVisualizerTableModel,Module,weka.classifiers.bayes.net.GUI$GraphVisualizerTableModel,GraphVisualizerTableModel,#cccccc,hidden,
weka.clusterers.AbstractClusterer,Module,weka.clusterers.AbstractClusterer,AbstractClusterer,#cccccc,outbound,
weka.gui.GenericObjectEditor$GOETreeNode,Module,weka.gui.GenericObjectEditor$GOETreeNode,GOETreeNode,#cccccc,outbound,
weka.core.pmml.jaxbbindings.ContStats,Module,weka.core.pmml.jaxbbindings.ContStats,ContStats,#cccccc,,
weka.classifiers.lazy.kstar.KStarCache$TableEntry,Module,weka.classifiers.lazy.kstar.KStarCache$TableEntry,TableEntry,#cccccc,outbound,
weka.core.pmml.jaxbbindings.PredictiveModelQuality,Module,weka.core.pmml.jaxbbindings.PredictiveModelQuality,PredictiveModelQuality,#cccccc,,
weka.core.pmml.jaxbbindings.ParamMatrix,Module,weka.core.pmml.jaxbbindings.ParamMatrix,ParamMatrix,#cccccc,,
weka.knowledgeflow.steps.StripChart$PlotNotificationListener,Module,weka.knowledgeflow.steps.StripChart$PlotNotificationListener,PlotNotificationListener,#cccccc,,
weka.gui.graphvisualizer.LayoutCompleteEvent,Module,weka.gui.graphvisualizer.LayoutCompleteEvent,LayoutCompleteEvent,#cccccc,,
weka.core.pmml.jaxbbindings.Anova,Module,weka.core.pmml.jaxbbindings.Anova,Anova,#cccccc,,
weka.core.expressionlanguage.common.Operators$LessEqual,Module,weka.core.expressionlanguage.common.Operators$LessEqual,LessEqual,#cccccc,hidden,
weka.core.FindWithCapabilities,Module,weka.core.FindWithCapabilities,FindWithCapabilities,#cccccc,hidden,
weka.core.CheckGOE,Module,weka.core.CheckGOE,CheckGOE,#cccccc,hidden,
weka.classifiers.misc.SerializedClassifier,Module,weka.classifiers.misc.SerializedClassifier,SerializedClassifier,#cccccc,outbound,
weka.core.expressionlanguage.common.Primitives,Module,weka.core.expressionlanguage.common.Primitives,Primitives,#cccccc,,
weka.knowledgeflow.BaseExecutionEnvironment$BaseExecutionEnvironmentDefaults,Module,weka.knowledgeflow.BaseExecutionEnvironment$BaseExecutionEnvironmentDefaults,BaseExecutionEnvironmentDefaults,#cccccc,outbound,
weka.core.logging.Logger$Level,Module,weka.core.logging.Logger$Level,Level,#cccccc,,
weka.gui.beans.BeanConnection,Module,weka.gui.beans.BeanConnection,BeanConnection,#cccccc,inbound,
weka.core.pmml.jaxbbindings.ExponentialSmoothing,Module,weka.core.pmml.jaxbbindings.ExponentialSmoothing,ExponentialSmoothing,#cccccc,,
weka.gui.CloseableTabTitle,Module,weka.gui.CloseableTabTitle,CloseableTabTitle,#cccccc,,
weka.gui.beans.TextSaverBeanInfo,Module,weka.gui.beans.TextSaverBeanInfo,TextSaverBeanInfo,#cccccc,,
weka.gui.scripting.FileScriptingPanel$RedoAction,Module,weka.gui.scripting.FileScriptingPanel$RedoAction,RedoAction,#cccccc,hidden,
weka.gui.beans.ClassifierPerformanceEvaluatorBeanInfo,Module,weka.gui.beans.ClassifierPerformanceEvaluatorBeanInfo,ClassifierPerformanceEvaluatorBeanInfo,#cccccc,,
weka.gui.beans.ConfigurationEvent,Module,weka.gui.beans.ConfigurationEvent,ConfigurationEvent,#cccccc,,
weka.core.pmml.jaxbbindings.LocalTransformations,Module,weka.core.pmml.jaxbbindings.LocalTransformations,LocalTransformations,#cccccc,,
weka.gui.sql.ConnectionPanel,Module,weka.gui.sql.ConnectionPanel,ConnectionPanel,#cccccc,outbound,
weka.filters.unsupervised.instance.SparseToNonSparse,Module,weka.filters.unsupervised.instance.SparseToNonSparse,SparseToNonSparse,#cccccc,outbound,
weka.classifiers.RandomizableClassifier,Module,weka.classifiers.RandomizableClassifier,RandomizableClassifier,#cccccc,inbound,
weka.gui.beans.FileEnvironmentField,Module,weka.gui.beans.FileEnvironmentField,FileEnvironmentField,#cccccc,outbound,
weka.core.ManhattanDistance,Module,weka.core.ManhattanDistance,ManhattanDistance,#cccccc,hidden,
weka.gui.beans.SorterCustomizer,Module,weka.gui.beans.SorterCustomizer,SorterCustomizer,#cccccc,hidden,
weka.core.pmml.jaxbbindings.DELIMITER2,Module,weka.core.pmml.jaxbbindings.DELIMITER2,DELIMITER2,#cccccc,,
weka.attributeSelection.ASEvaluation,Module,weka.attributeSelection.ASEvaluation,ASEvaluation,#cccccc,transit,
weka.gui.visualize.plugins.AssociationRuleVisualizePlugin,Module,weka.gui.visualize.plugins.AssociationRuleVisualizePlugin,AssociationRuleVisualizePlugin,#cccccc,,
weka.gui.AttributeListPanel,Module,weka.gui.AttributeListPanel,AttributeListPanel,#cccccc,hidden,
weka.gui.SimpleCLIPanel$CommandlineCompletion,Module,weka.gui.SimpleCLIPanel$CommandlineCompletion,CommandlineCompletion,#cccccc,outbound,
weka.gui.sql.ResultPanel,Module,weka.gui.sql.ResultPanel,ResultPanel,#cccccc,outbound,
weka.core.AdditionalMeasureProducer,Module,weka.core.AdditionalMeasureProducer,AdditionalMeasureProducer,#cccccc,inbound,
weka.filters.RenameRelation,Module,weka.filters.RenameRelation,RenameRelation,#cccccc,outbound,
weka.core.pmml.VectorInstance,Module,weka.core.pmml.VectorInstance,VectorInstance,#cccccc,inbound,
weka.gui.beans.FlowRunner,Module,weka.gui.beans.FlowRunner,FlowRunner,#cccccc,outbound,
weka.classifiers.evaluation.AbstractEvaluationMetric$UnknownStatisticException,Module,weka.classifiers.evaluation.AbstractEvaluationMetric$UnknownStatisticException,UnknownStatisticException,#cccccc,,
weka.classifiers.trees.lmt.LMTNode,Module,weka.classifiers.trees.lmt.LMTNode,LMTNode,#cccccc,transit,
weka.gui.visualize.LegendPanel$LegendEntry,Module,weka.gui.visualize.LegendPanel$LegendEntry,LegendEntry,#cccccc,hidden,
weka.classifiers.pmml.consumer.SupportVectorMachineModel$SupportVectorMachine,Module,weka.classifiers.pmml.consumer.SupportVectorMachineModel$SupportVectorMachine,SupportVectorMachine,#cccccc,outbound,
weka.classifiers.meta.CVParameterSelection$CVParameter,Module,weka.classifiers.meta.CVParameterSelection$CVParameter,CVParameter,#cccccc,outbound,
weka.core.pmml.jaxbbindings.MiningSchema,Module,weka.core.pmml.jaxbbindings.MiningSchema,MiningSchema,#cccccc,,
weka.gui.beans.Sorter,Module,weka.gui.beans.Sorter,Sorter,#cccccc,outbound,
weka.gui.beans.EventConstraints,Module,weka.gui.beans.EventConstraints,EventConstraints,#cccccc,hidden,
weka.datagenerators.classifiers.classification.RandomRBF,Module,weka.datagenerators.classifiers.classification.RandomRBF,RandomRBF,#cccccc,outbound,
weka.gui.scripting.FileScriptingPanel$ScriptUndoableEditListener,Module,weka.gui.scripting.FileScriptingPanel$ScriptUndoableEditListener,ScriptUndoableEditListener,#cccccc,hidden,
weka.core.pmml.PMMLFactory$PMMLClassifierRunner,Module,weka.core.pmml.PMMLFactory$PMMLClassifierRunner,PMMLClassifierRunner,#cccccc,outbound,
weka.core.pmml.jaxbbindings.CorrelationMethods,Module,weka.core.pmml.jaxbbindings.CorrelationMethods,CorrelationMethods,#cccccc,,
weka.gui.knowledgeflow.ScatterPlotMatrixPerspective,Module,weka.gui.knowledgeflow.ScatterPlotMatrixPerspective,ScatterPlotMatrixPerspective,#cccccc,transit,
weka.core.pmml.jaxbbindings.ModelVerification,Module,weka.core.pmml.jaxbbindings.ModelVerification,ModelVerification,#cccccc,,
weka.classifiers.evaluation.InformationRetrievalEvaluationMetric,Module,weka.classifiers.evaluation.InformationRetrievalEvaluationMetric,InformationRetrievalEvaluationMetric,#cccccc,,
weka.core.neighboursearch.NearestNeighbourSearch$NeighborNode,Module,weka.core.neighboursearch.NearestNeighbourSearch$NeighborNode,NeighborNode,#cccccc,outbound,
weka.classifiers.bayes.net.GUI$ActionSelectAll,Module,weka.classifiers.bayes.net.GUI$ActionSelectAll,ActionSelectAll,#cccccc,hidden,
weka.classifiers.bayes.net.search.global.K2,Module,weka.classifiers.bayes.net.search.global.K2,K2,#cccccc,outbound,
weka.classifiers.trees.RandomForest,Module,weka.classifiers.trees.RandomForest,RandomForest,#cccccc,outbound,
weka.core.tokenizers.CharacterDelimitedTokenizer,Module,weka.core.tokenizers.CharacterDelimitedTokenizer,CharacterDelimitedTokenizer,#cccccc,outbound,
weka.knowledgeflow.steps.SetVariables,Module,weka.knowledgeflow.steps.SetVariables,SetVariables,#cccccc,transit,
weka.filters.unsupervised.attribute.PKIDiscretize,Module,weka.filters.unsupervised.attribute.PKIDiscretize,PKIDiscretize,#cccccc,outbound,
weka.core.pmml.FieldMetaInfo$Interval$Closure,Module,weka.core.pmml.FieldMetaInfo$Interval$Closure,Closure,#cccccc,hidden,
weka.classifiers.bayes.net.search.global.GeneticSearch$BayesNetRepresentation,Module,weka.classifiers.bayes.net.search.global.GeneticSearch$BayesNetRepresentation,BayesNetRepresentation,#cccccc,outbound,
weka.gui.beans.IncrementalClassifierListener,Module,weka.gui.beans.IncrementalClassifierListener,IncrementalClassifierListener,#cccccc,hidden,
weka.classifiers.bayes.net.search.fixed.NaiveBayes,Module,weka.classifiers.bayes.net.search.fixed.NaiveBayes,NaiveBayes,#cccccc,outbound,
weka.classifiers.bayes.net.search.global.HillClimber,Module,weka.classifiers.bayes.net.search.global.HillClimber,HillClimber,#cccccc,outbound,
weka.gui.sql.ResultSetHelper,Module,weka.gui.sql.ResultSetHelper,ResultSetHelper,#cccccc,hidden,
weka.associations.FPGrowth,Module,weka.associations.FPGrowth,FPGrowth,#cccccc,outbound,
weka.core.pmml.jaxbbindings.MiningModel,Module,weka.core.pmml.jaxbbindings.MiningModel,MiningModel,#cccccc,,
weka.attributeSelection.ReliefFAttributeEval,Module,weka.attributeSelection.ReliefFAttributeEval,ReliefFAttributeEval,#cccccc,outbound,
weka.core.SingleIndex,Module,weka.core.SingleIndex,SingleIndex,#cccccc,inbound,
weka.filters.unsupervised.attribute.ReplaceMissingValues,Module,weka.filters.unsupervised.attribute.ReplaceMissingValues,ReplaceMissingValues,#cccccc,transit,
weka.gui.beans.xml.XMLBeans,Module,weka.gui.beans.xml.XMLBeans,XMLBeans,#cccccc,outbound,
weka.gui.knowledgeflow.steps.ModelPerformanceChartInteractiveView,Module,weka.gui.knowledgeflow.steps.ModelPerformanceChartInteractiveView,ModelPerformanceChartInteractiveView,#cccccc,outbound,
weka.core.OptionMetadata,Module,weka.core.OptionMetadata,OptionMetadata,#cccccc,hidden,
weka.gui.CostBenefitAnalysisPanel$ConfusionCell,Module,weka.gui.CostBenefitAnalysisPanel$ConfusionCell,ConfusionCell,#cccccc,outbound,
weka.gui.beans.DataVisualizer,Module,weka.gui.beans.DataVisualizer,DataVisualizer,#cccccc,outbound,
weka.core.pmml.jaxbbindings.ParameterList,Module,weka.core.pmml.jaxbbindings.ParameterList,ParameterList,#cccccc,,
weka.core.pmml.jaxbbindings.TextDictionary,Module,weka.core.pmml.jaxbbindings.TextDictionary,TextDictionary,#cccccc,,
weka.gui.beans.AbstractDataSource,Module,weka.gui.beans.AbstractDataSource,AbstractDataSource,#cccccc,hidden,
weka.gui.beans.OffscreenChartRenderer,Module,weka.gui.beans.OffscreenChartRenderer,OffscreenChartRenderer,#cccccc,hidden,
weka.estimators.IncrementalEstimator,Module,weka.estimators.IncrementalEstimator,IncrementalEstimator,#cccccc,,
weka.attributeSelection.CorrelationAttributeEval,Module,weka.attributeSelection.CorrelationAttributeEval,CorrelationAttributeEval,#cccccc,outbound,
weka.classifiers.pmml.consumer.SupportVectorMachineModel$Kernel,Module,weka.classifiers.pmml.consumer.SupportVectorMachineModel$Kernel,Kernel,#cccccc,hidden,
weka.core.Capabilities$Capability,Module,weka.core.Capabilities$Capability,Capability,#cccccc,hidden,
weka.core.pmml.PMMLFactory,Module,weka.core.pmml.PMMLFactory,PMMLFactory,#cccccc,outbound,
weka.core.expressionlanguage.common.JavaMacro$DoubleJavaMethod,Module,weka.core.expressionlanguage.common.JavaMacro$DoubleJavaMethod,DoubleJavaMethod,#cccccc,hidden,
weka.knowledgeflow.steps.ASSearchStrategy,Module,weka.knowledgeflow.steps.ASSearchStrategy,ASSearchStrategy,#cccccc,hidden,
weka.classifiers.trees.LMT,Module,weka.classifiers.trees.LMT,LMT,#cccccc,outbound,
weka.classifiers.trees.REPTree$Tree,Module,weka.classifiers.trees.REPTree$Tree,Tree,#cccccc,outbound,
weka.knowledgeflow.steps.CostBenefitAnalysis,Module,weka.knowledgeflow.steps.CostBenefitAnalysis,CostBenefitAnalysis,#cccccc,outbound,
weka.gui.beans.SaverBeanInfo,Module,weka.gui.beans.SaverBeanInfo,SaverBeanInfo,#cccccc,hidden,
weka.gui.PropertyDialog,Module,weka.gui.PropertyDialog,PropertyDialog,#cccccc,inbound,
weka.experiment.RegressionSplitEvaluator,Module,weka.experiment.RegressionSplitEvaluator,RegressionSplitEvaluator,#cccccc,outbound,
weka.gui.scripting.ScriptUtils,Module,weka.gui.scripting.ScriptUtils,ScriptUtils,#cccccc,hidden,
weka.experiment.ResultMatrixCSV,Module,weka.experiment.ResultMatrixCSV,ResultMatrixCSV,#cccccc,outbound,
weka.classifiers.rules.part.MakeDecList,Module,weka.classifiers.rules.part.MakeDecList,MakeDecList,#cccccc,transit,
weka.knowledgeflow.BaseExecutionEnvironment,Module,weka.knowledgeflow.BaseExecutionEnvironment,BaseExecutionEnvironment,#cccccc,inbound,
weka.classifiers.bayes.net.search.global.TabuSearch,Module,weka.classifiers.bayes.net.search.global.TabuSearch,TabuSearch,#cccccc,outbound,
weka.core.pmml.jaxbbindings.Time,Module,weka.core.pmml.jaxbbindings.Time,Time,#cccccc,,
weka.core.converters.JSONSaver,Module,weka.core.converters.JSONSaver,JSONSaver,#cccccc,outbound,
weka.knowledgeflow.steps.Join,Module,weka.knowledgeflow.steps.Join,Join,#cccccc,outbound,
weka.filters.unsupervised.attribute.MathExpression,Module,weka.filters.unsupervised.attribute.MathExpression,MathExpression,#cccccc,outbound,
weka.gui.sql.event.ConnectionListener,Module,weka.gui.sql.event.ConnectionListener,ConnectionListener,#cccccc,inbound,
weka.core.neighboursearch.balltrees.MiddleOutConstructor$TempNode,Module,weka.core.neighboursearch.balltrees.MiddleOutConstructor$TempNode,TempNode,#cccccc,outbound,
weka.gui.knowledgeflow.VisibleLayout,Module,weka.gui.knowledgeflow.VisibleLayout,VisibleLayout,#cccccc,outbound,
weka.clusterers.SimpleKMeans$KMeansComputeCentroidTask,Module,weka.clusterers.SimpleKMeans$KMeansComputeCentroidTask,KMeansComputeCentroidTask,#cccccc,hidden,
weka.associations.FilteredAssociationRules,Module,weka.associations.FilteredAssociationRules,FilteredAssociationRules,#cccccc,hidden,
weka.gui.PerspectiveManager$SelectedPerspectivePreferences,Module,weka.gui.PerspectiveManager$SelectedPerspectivePreferences,SelectedPerspectivePreferences,#cccccc,hidden,
weka.core.pmml.jaxbbindings.RadialBasisKernelType,Module,weka.core.pmml.jaxbbindings.RadialBasisKernelType,RadialBasisKernelType,#cccccc,,
weka.experiment.ClassifierSplitEvaluator,Module,weka.experiment.ClassifierSplitEvaluator,ClassifierSplitEvaluator,#cccccc,outbound,
weka.knowledgeflow.steps.FlowByExpression$ExpressionClause,Module,weka.knowledgeflow.steps.FlowByExpression$ExpressionClause,ExpressionClause,#cccccc,transit,
weka.gui.GenericObjectEditorHistory$HistorySelectionEvent,Module,weka.gui.GenericObjectEditorHistory$HistorySelectionEvent,HistorySelectionEvent,#cccccc,,
weka.core.expressionlanguage.weka.StatsHelper$Sum,Module,weka.core.expressionlanguage.weka.StatsHelper$Sum,Sum,#cccccc,,
weka.gui.GenericObjectEditor$GOEPanel,Module,weka.gui.GenericObjectEditor$GOEPanel,GOEPanel,#cccccc,transit,
weka.experiment.ResultMatrixSignificance,Module,weka.experiment.ResultMatrixSignificance,ResultMatrixSignificance,#cccccc,outbound,
weka.datagenerators.classifiers.classification.RDG1$RuleList,Module,weka.datagenerators.classifiers.classification.RDG1$RuleList,RuleList,#cccccc,outbound,
weka.core.Instance,Module,weka.core.Instance,Instance,#cccccc,inbound,
weka.classifiers.trees.lmt.LogisticBase,Module,weka.classifiers.trees.lmt.LogisticBase,LogisticBase,#cccccc,transit,
weka.gui.simplecli.History,Module,weka.gui.simplecli.History,History,#cccccc,outbound,
weka.core.pmml.jaxbbindings.MapValues,Module,weka.core.pmml.jaxbbindings.MapValues,MapValues,#cccccc,,
weka.core.expressionlanguage.common.Operators$Multiplication,Module,weka.core.expressionlanguage.common.Operators$Multiplication,Multiplication,#cccccc,hidden,
weka.knowledgeflow.steps.BaseStep,Module,weka.knowledgeflow.steps.BaseStep,BaseStep,#cccccc,outbound,
weka.classifiers.UpdateableClassifier,Module,weka.classifiers.UpdateableClassifier,UpdateableClassifier,#cccccc,,
weka.classifiers.bayes.net.GUI$ActionHelp,Module,weka.classifiers.bayes.net.GUI$ActionHelp,ActionHelp,#cccccc,hidden,
weka.core.ClassloaderUtil,Module,weka.core.ClassloaderUtil,ClassloaderUtil,#cccccc,hidden,
weka.gui.beans.FlowByExpressionBeanInfo,Module,weka.gui.beans.FlowByExpressionBeanInfo,FlowByExpressionBeanInfo,#cccccc,,
weka.gui.beans.ThresholdDataListener,Module,weka.gui.beans.ThresholdDataListener,ThresholdDataListener,#cccccc,hidden,
weka.gui.graphvisualizer.GraphConstants,Module,weka.gui.graphvisualizer.GraphConstants,GraphConstants,#cccccc,,
weka.gui.knowledgeflow.StepTreeIgnore,Module,weka.gui.knowledgeflow.StepTreeIgnore,StepTreeIgnore,#cccccc,,
weka.gui.beans.DataSink,Module,weka.gui.beans.DataSink,DataSink,#cccccc,,
weka.gui.beans.ThresholdDataEvent,Module,weka.gui.beans.ThresholdDataEvent,ThresholdDataEvent,#cccccc,hidden,
weka.core.pmml.jaxbbindings.TextModelSimiliarity,Module,weka.core.pmml.jaxbbindings.TextModelSimiliarity,TextModelSimiliarity,#cccccc,,
weka.classifiers.bayes.net.GUI$ActionAlignRight,Module,weka.classifiers.bayes.net.GUI$ActionAlignRight,ActionAlignRight,#cccccc,hidden,
weka.gui.knowledgeflow.steps.AttributeSummarizerInteractiveView,Module,weka.gui.knowledgeflow.steps.AttributeSummarizerInteractiveView,AttributeSummarizerInteractiveView,#cccccc,outbound,
weka.gui.explorer.AttributeSelectionPanel,Module,weka.gui.explorer.AttributeSelectionPanel,AttributeSelectionPanel,#cccccc,outbound,
weka.core.MultiInstanceCapabilitiesHandler,Module,weka.core.MultiInstanceCapabilitiesHandler,MultiInstanceCapabilitiesHandler,#cccccc,,
weka.gui.scripting.event.TitleUpdatedListener,Module,weka.gui.scripting.event.TitleUpdatedListener,TitleUpdatedListener,#cccccc,inbound,
weka.core.TechnicalInformation$Type,Module,weka.core.TechnicalInformation$Type,Type,#cccccc,,
weka.knowledgeflow.steps.ClassAssigner,Module,weka.knowledgeflow.steps.ClassAssigner,ClassAssigner,#cccccc,transit,
weka.gui.explorer.ClassifierPanel$TestMode,Module,weka.gui.explorer.ClassifierPanel$TestMode,TestMode,#cccccc,,
weka.core.converters.SVMLightLoader,Module,weka.core.converters.SVMLightLoader,SVMLightLoader,#cccccc,outbound,
weka.gui.MemoryUsagePanel$MemoryMonitor,Module,weka.gui.MemoryUsagePanel$MemoryMonitor,MemoryMonitor,#cccccc,outbound,
weka.classifiers.trees.m5.Rule,Module,weka.classifiers.trees.m5.Rule,Rule,#cccccc,outbound,
weka.core.CheckScheme$PostProcessor,Module,weka.core.CheckScheme$PostProcessor,PostProcessor,#cccccc,hidden,
weka.core.pmml.jaxbbindings.TreeModel,Module,weka.core.pmml.jaxbbindings.TreeModel,TreeModel,#cccccc,,
weka.core.pmml.jaxbbindings.COMPAREFUNCTION,Module,weka.core.pmml.jaxbbindings.COMPAREFUNCTION,COMPAREFUNCTION,#cccccc,,
weka.classifiers.bayes.net.search.ci.ICSSearchAlgorithm,Module,weka.classifiers.bayes.net.search.ci.ICSSearchAlgorithm,ICSSearchAlgorithm,#cccccc,outbound,
weka.core.pmml.jaxbbindings.Decisions,Module,weka.core.pmml.jaxbbindings.Decisions,Decisions,#cccccc,,
weka.gui.MainMenuExtension,Module,weka.gui.MainMenuExtension,MainMenuExtension,#cccccc,,
weka.knowledgeflow.steps.Note,Module,weka.knowledgeflow.steps.Note,Note,#cccccc,inbound,
weka.core.pmml.jaxbbindings.Alternate,Module,weka.core.pmml.jaxbbindings.Alternate,Alternate,#cccccc,,
weka.core.pmml.jaxbbindings.MultivariateStats,Module,weka.core.pmml.jaxbbindings.MultivariateStats,MultivariateStats,#cccccc,,
weka.classifiers.pmml.consumer.NeuralNetwork$MiningFunction,Module,weka.classifiers.pmml.consumer.NeuralNetwork$MiningFunction,MiningFunction,#cccccc,,
weka.gui.visualize.ClassPanel$NomLabel,Module,weka.gui.visualize.ClassPanel$NomLabel,NomLabel,#cccccc,,
weka.classifiers.trees.j48.SplitCriterion,Module,weka.classifiers.trees.j48.SplitCriterion,SplitCriterion,#cccccc,hidden,
weka.gui.beans.AttributeSummarizer,Module,weka.gui.beans.AttributeSummarizer,AttributeSummarizer,#cccccc,outbound,
