id:ID,:LABEL,fullName,simpleName,color,dependencyProfileCategory,cohesion
com.fsck.k9.activity.Accounts$ListImportContentsAsyncTask,Module,com.fsck.k9.activity.Accounts$ListImportContentsAsyncTask,ListImportContentsAsyncTask,#cccccc,outbound,
com.fsck.k9.provider.AttachmentProvider$AttachmentProviderColumns,Module,com.fsck.k9.provider.AttachmentProvider$AttachmentProviderColumns,AttachmentProviderColumns,#cccccc,,
com.fsck.k9.activity.K9ActivityCommon$K9ActivityMagic,Module,com.fsck.k9.activity.K9ActivityCommon$K9ActivityMagic,K9ActivityMagic,#cccccc,,
com.fsck.k9.fragment.MessageListFragmentComparators$DateComparator,Module,com.fsck.k9.fragment.MessageListFragmentComparators$DateComparator,DateComparator,#cccccc,,
com.fsck.k9.activity.setup.AccountSetupComposition,Module,com.fsck.k9.activity.setup.AccountSetupComposition,AccountSetupComposition,#cccccc,outbound,
com.fsck.k9.Account$DeletePolicy,Module,com.fsck.k9.Account$DeletePolicy,DeletePolicy,#cccccc,,
com.fsck.k9.provider.MessageProvider$QueryHandler,Module,com.fsck.k9.provider.MessageProvider$QueryHandler,QueryHandler,#cccccc,hidden,
com.fsck.k9.provider.MessageProvider$UnreadQueryHandler,Module,com.fsck.k9.provider.MessageProvider$UnreadQueryHandler,UnreadQueryHandler,#cccccc,outbound,
com.fsck.k9.provider.MessageProvider$SenderExtractor,Module,com.fsck.k9.provider.MessageProvider$SenderExtractor,SenderExtractor,#cccccc,,
com.fsck.k9.helper.ParcelableUtil,Module,com.fsck.k9.helper.ParcelableUtil,ParcelableUtil,#cccccc,inbound,
com.fsck.k9.view.K9WebViewClient,Module,com.fsck.k9.view.K9WebViewClient,K9WebViewClient,#cccccc,hidden,
com.fsck.k9.preferences.CheckBoxListPreference,Module,com.fsck.k9.preferences.CheckBoxListPreference,CheckBoxListPreference,#cccccc,,
com.fsck.k9.activity.ColorPickerDialog$OnColorChangedListener,Module,com.fsck.k9.activity.ColorPickerDialog$OnColorChangedListener,OnColorChangedListener,#cccccc,hidden,
com.fsck.k9.activity.FolderListFilter,Module,com.fsck.k9.activity.FolderListFilter,FolderListFilter,#cccccc,hidden,
