id,:TYPE,:START_ID,:END_ID,references,dependencyTypes,nrDependencies:INT,nrCalls:INT
weka-project-contains-weka-app,CONTAINS,weka-project,weka-app,{},,,
weka-app-contains-weka.classifiers.bayes.net.estimate,CONTAINS,weka-app,weka.classifiers.bayes.net.estimate,{},,,
weka-app-contains-weka.classifiers.bayes.net.search.local,CONTAINS,weka-app,weka.classifiers.bayes.net.search.local,{},,,
weka-app-contains-weka.gui.simplecli,CONTAINS,weka-app,weka.gui.simplecli,{},,,
weka-app-contains-weka.filters.supervised.attribute,CONTAINS,weka-app,weka.filters.supervised.attribute,{},,,
weka-app-contains-weka.classifiers.bayes,CONTAINS,weka-app,weka.classifiers.bayes,{},,,
weka-app-contains-weka.classifiers.trees,CONTAINS,weka-app,weka.classifiers.trees,{},,,
weka-app-contains-weka.classifiers.xml,CONTAINS,weka-app,weka.classifiers.xml,{},,,
weka-app-contains-weka.core.packageManagement,CONTAINS,weka-app,weka.core.packageManagement,{},,,
weka-app-contains-weka.classifiers.lazy,CONTAINS,weka-app,weka.classifiers.lazy,{},,,
weka-app-contains-weka.classifiers,CONTAINS,weka-app,weka.classifiers,{},,,
weka-app-contains-weka.classifiers.rules,CONTAINS,weka-app,weka.classifiers.rules,{},,,
weka-app-contains-weka.classifiers.rules.part,CONTAINS,weka-app,weka.classifiers.rules.part,{},,,
weka-app-contains-weka.core.expressionlanguage.core,CONTAINS,weka-app,weka.core.expressionlanguage.core,{},,,
weka-app-contains-weka.core.metastore,CONTAINS,weka-app,weka.core.metastore,{},,,
weka-app-contains-weka.datagenerators.classifiers.classification,CONTAINS,weka-app,weka.datagenerators.classifiers.classification,{},,,
weka-app-contains-weka.gui.knowledgeflow.steps,CONTAINS,weka-app,weka.gui.knowledgeflow.steps,{},,,
weka-app-contains-weka.core.stopwords,CONTAINS,weka-app,weka.core.stopwords,{},,,
weka-app-contains-weka.classifiers.bayes.net.search.ci,CONTAINS,weka-app,weka.classifiers.bayes.net.search.ci,{},,,
weka-app-contains-weka.gui.hierarchyvisualizer,CONTAINS,weka-app,weka.gui.hierarchyvisualizer,{},,,
weka-app-contains-weka.gui.streams,CONTAINS,weka-app,weka.gui.streams,{},,,
weka-app-contains-weka.core.logging,CONTAINS,weka-app,weka.core.logging,{},,,
weka-app-contains-weka.core.neighboursearch.covertrees,CONTAINS,weka-app,weka.core.neighboursearch.covertrees,{},,,
weka-app-contains-weka.clusterers,CONTAINS,weka-app,weka.clusterers,{},,,
weka-app-contains-weka.gui.graphvisualizer,CONTAINS,weka-app,weka.gui.graphvisualizer,{},,,
weka-app-contains-weka.gui.visualize,CONTAINS,weka-app,weka.gui.visualize,{},,,
weka-app-contains-weka.core.expressionlanguage.weka,CONTAINS,weka-app,weka.core.expressionlanguage.weka,{},,,
weka-app-contains-weka.gui.beans,CONTAINS,weka-app,weka.gui.beans,{},,,
weka-app-contains-weka.classifiers.evaluation,CONTAINS,weka-app,weka.classifiers.evaluation,{},,,
weka-app-contains-weka.gui.knowledgeflow,CONTAINS,weka-app,weka.gui.knowledgeflow,{},,,
weka-app-contains-weka.classifiers.meta,CONTAINS,weka-app,weka.classifiers.meta,{},,,
weka-app-contains-weka.gui.arffviewer,CONTAINS,weka-app,weka.gui.arffviewer,{},,,
weka-app-contains-weka.datagenerators,CONTAINS,weka-app,weka.datagenerators,{},,,
weka-app-contains-weka.classifiers.bayes.net,CONTAINS,weka-app,weka.classifiers.bayes.net,{},,,
weka-app-contains-weka.gui.experiment,CONTAINS,weka-app,weka.gui.experiment,{},,,
weka-app-contains-weka.classifiers.functions.neural,CONTAINS,weka-app,weka.classifiers.functions.neural,{},,,
weka-app-contains-weka.core,CONTAINS,weka-app,weka.core,{},,,
weka-app-contains-weka.core.xml,CONTAINS,weka-app,weka.core.xml,{},,,
weka-app-contains-weka.classifiers.functions,CONTAINS,weka-app,weka.classifiers.functions,{},,,
weka-app-contains-weka,CONTAINS,weka-app,weka,{},,,
weka-app-contains-weka.core.neighboursearch.balltrees,CONTAINS,weka-app,weka.core.neighboursearch.balltrees,{},,,
weka-app-contains-weka.classifiers.trees.m5,CONTAINS,weka-app,weka.classifiers.trees.m5,{},,,
weka-app-contains-weka.gui.scripting.event,CONTAINS,weka-app,weka.gui.scripting.event,{},,,
weka-app-contains-weka.core.neighboursearch.kdtrees,CONTAINS,weka-app,weka.core.neighboursearch.kdtrees,{},,,
weka-app-contains-weka.classifiers.bayes.net.search.global,CONTAINS,weka-app,weka.classifiers.bayes.net.search.global,{},,,
weka-app-contains-weka.gui.scripting,CONTAINS,weka-app,weka.gui.scripting,{},,,
weka-app-contains-weka.associations,CONTAINS,weka-app,weka.associations,{},,,
weka-app-contains-weka.filters,CONTAINS,weka-app,weka.filters,{},,,
weka-app-contains-weka.gui.sql,CONTAINS,weka-app,weka.gui.sql,{},,,
weka-app-contains-weka.gui.explorer,CONTAINS,weka-app,weka.gui.explorer,{},,,
weka-app-contains-weka.filters.unsupervised.instance,CONTAINS,weka-app,weka.filters.unsupervised.instance,{},,,
weka-app-contains-weka.core.stemmers,CONTAINS,weka-app,weka.core.stemmers,{},,,
weka-app-contains-weka.gui.treevisualizer,CONTAINS,weka-app,weka.gui.treevisualizer,{},,,
weka-app-contains-weka.classifiers.bayes.net.search,CONTAINS,weka-app,weka.classifiers.bayes.net.search,{},,,
weka-app-contains-weka.core.json,CONTAINS,weka-app,weka.core.json,{},,,
weka-app-contains-weka.gui,CONTAINS,weka-app,weka.gui,{},,,
weka-app-contains-weka.gui.filters,CONTAINS,weka-app,weka.gui.filters,{},,,
weka-app-contains-weka.filters.supervised.instance,CONTAINS,weka-app,weka.filters.supervised.instance,{},,,
weka-app-contains-weka.estimators,CONTAINS,weka-app,weka.estimators,{},,,
weka-app-contains-weka.classifiers.misc,CONTAINS,weka-app,weka.classifiers.misc,{},,,
weka-app-contains-weka.core.matrix,CONTAINS,weka-app,weka.core.matrix,{},,,
weka-app-contains-weka.classifiers.pmml.consumer,CONTAINS,weka-app,weka.classifiers.pmml.consumer,{},,,
weka-app-contains-weka.core.expressionlanguage.common,CONTAINS,weka-app,weka.core.expressionlanguage.common,{},,,
weka-app-contains-weka.datagenerators.classifiers.regression,CONTAINS,weka-app,weka.datagenerators.classifiers.regression,{},,,
weka-app-contains-weka.experiment.xml,CONTAINS,weka-app,weka.experiment.xml,{},,,
weka-app-contains-weka.gui.sql.event,CONTAINS,weka-app,weka.gui.sql.event,{},,,
weka-app-contains-weka.datagenerators.clusterers,CONTAINS,weka-app,weka.datagenerators.clusterers,{},,,
weka-app-contains-weka.classifiers.bayes.net.search.fixed,CONTAINS,weka-app,weka.classifiers.bayes.net.search.fixed,{},,,
weka-app-contains-weka.core.pmml,CONTAINS,weka-app,weka.core.pmml,{},,,
weka-app-contains-weka.knowledgeflow.steps,CONTAINS,weka-app,weka.knowledgeflow.steps,{},,,
weka-app-contains-weka.knowledgeflow,CONTAINS,weka-app,weka.knowledgeflow,{},,,
weka-app-contains-weka.core.converters,CONTAINS,weka-app,weka.core.converters,{},,,
weka-app-contains-weka.classifiers.trees.ht,CONTAINS,weka-app,weka.classifiers.trees.ht,{},,,
weka-app-contains-weka.classifiers.trees.lmt,CONTAINS,weka-app,weka.classifiers.trees.lmt,{},,,
weka-app-contains-weka.filters.unsupervised.attribute,CONTAINS,weka-app,weka.filters.unsupervised.attribute,{},,,
weka-app-contains-weka.core.pmml.jaxbbindings,CONTAINS,weka-app,weka.core.pmml.jaxbbindings,{},,,
weka-app-contains-weka.classifiers.trees.j48,CONTAINS,weka-app,weka.classifiers.trees.j48,{},,,
weka-app-contains-weka.attributeSelection,CONTAINS,weka-app,weka.attributeSelection,{},,,
weka-app-contains-weka.classifiers.lazy.kstar,CONTAINS,weka-app,weka.classifiers.lazy.kstar,{},,,
weka-app-contains-weka.core.tokenizers,CONTAINS,weka-app,weka.core.tokenizers,{},,,
weka-app-contains-weka.core.scripting,CONTAINS,weka-app,weka.core.scripting,{},,,
weka-app-contains-weka.classifiers.evaluation.output.prediction,CONTAINS,weka-app,weka.classifiers.evaluation.output.prediction,{},,,
weka-app-contains-weka.gui.visualize.plugins,CONTAINS,weka-app,weka.gui.visualize.plugins,{},,,
weka-app-contains-weka.core.neighboursearch,CONTAINS,weka-app,weka.core.neighboursearch,{},,,
weka-app-contains-weka.gui.beans.xml,CONTAINS,weka-app,weka.gui.beans.xml,{},,,
weka-app-contains-weka.gui.boundaryvisualizer,CONTAINS,weka-app,weka.gui.boundaryvisualizer,{},,,
weka-app-contains-weka.classifiers.pmml.producer,CONTAINS,weka-app,weka.classifiers.pmml.producer,{},,,
weka-app-contains-weka.core.expressionlanguage.parser,CONTAINS,weka-app,weka.core.expressionlanguage.parser,{},,,
weka-app-contains-weka.experiment,CONTAINS,weka-app,weka.experiment,{},,,
weka-app-contains-weka.classifiers.functions.supportVector,CONTAINS,weka-app,weka.classifiers.functions.supportVector,{},,,
b562b766672d7ed893abab3e64394fea,CONTAINS,weka.gui,weka.gui.SortedTableModel,{},,,
3dac2bd0f12e82a58a525b8348d31d4e,CONTAINS,weka.core.xml,weka.core.xml.XMLOptions,{},,,
3f47703d3185ba2e63efe7bbee943311,CONTAINS,weka.knowledgeflow.steps,weka.knowledgeflow.steps.SerializedModelSaver,{},,,
ce45b1039170530a463eaad89ff7c824,CONTAINS,weka.classifiers.trees.ht,weka.classifiers.trees.ht.HNode,{},,,
f004636a25831559bf993b72ce6cd79b,CONTAINS,weka.classifiers.evaluation,weka.classifiers.evaluation.CostCurve,{},,,
a65cdf53af2ca173e9a88ab7b3982d27,CONTAINS,weka.gui.beans,weka.gui.beans.Appender,{},,,
a4f0bba75b74c6636ebe90a145aac173,CONTAINS,weka.knowledgeflow.steps,weka.knowledgeflow.steps.TextSaver,{},,,
fd514401d7d0d66d0d38d5abe8ec8ed6,CONTAINS,weka.knowledgeflow.steps,weka.knowledgeflow.steps.InstanceStreamToBatchMaker,{},,,
e379c41106fe58ea92ecc16ff0360c34,CONTAINS,weka.classifiers.pmml.consumer,weka.classifiers.pmml.consumer.GeneralRegression$PCell,{},,,
7c14bb271ea0a7ff983aa6b7de630877,CONTAINS,weka.filters.unsupervised.attribute,weka.filters.unsupervised.attribute.NominalToBinary,{},,,
3490084c13d81b73ab1d39be7460ce09,CONTAINS,weka.core,weka.core.Instances,{},,,
3b8d952b3864b2ed1afe7e02711b2307,CONTAINS,weka.gui.beans,weka.gui.beans.LogPanel,{},,,
222272cb1ac48eb67bf69536a0a7d34e,CONTAINS,weka.gui.visualize,weka.gui.visualize.PlotData2D,{},,,
c4303985ae56f69ec52ff1786f8b068f,CONTAINS,weka.classifiers.trees.ht,weka.classifiers.trees.ht.SplitMetric,{},,,
c2a21db26ff65dfe066cd1b997c282a5,CONTAINS,weka.gui.scripting,weka.gui.scripting.FileScriptingPanel$OpenAction,{},,,
7e174206bdeba0ef0f8c073e03d55419,CONTAINS,weka.core,weka.core.Randomizable,{},,,
3fb83f7e180701a53b315971122c7fd8,CONTAINS,weka.gui.beans,weka.gui.beans.ClustererCustomizer,{},,,
c15d4662a5d9b40ca06b833148836b42,CONTAINS,weka.classifiers.functions.supportVector,weka.classifiers.functions.supportVector.RegOptimizer,{},,,
7f2eacb24918ed69ed7ea2ff776b1c20,CONTAINS,weka.core,weka.core.ClassDiscovery$StringCompare,{},,,
62b84aff832ebf7c73d893b861a755f4,CONTAINS,weka.core.pmml.jaxbbindings,weka.core.pmml.jaxbbindings.Characteristic,{},,,
947478092b47748d70ce344a684ce586,CONTAINS,weka.core.pmml.jaxbbindings,weka.core.pmml.jaxbbindings.DerivedField,{},,,
49716c0b3deb35aa9f3aa30f836f0125,CONTAINS,weka.gui.beans,weka.gui.beans.TrainingSetMaker,{},,,
3824c084a38d7b2620f8fe5e1f6dafb2,CONTAINS,weka.gui,weka.gui.SimpleCLIPanel,{},,,
0a98743ec372f5095119a235de20132d,CONTAINS,weka.core.expressionlanguage.common,weka.core.expressionlanguage.common.Operators$LessEqual,{},,,
9022f9e4dd5b1299cebb945eebfffd34,CONTAINS,weka.filters,weka.filters.AllFilter,{},,,
3f1dd1e42f70d60f175d2532f8d8ff54,CONTAINS,weka.core.pmml,weka.core.pmml.DefineFunction$ParameterField,{},,,
ddcd7d4f4a430922282aed4d03b03d65,CONTAINS,weka.associations,weka.associations.DefaultAssociationRule,{},,,
e7ca3661bb03f7378fc5f003a012dab8,CONTAINS,weka.core.pmml.jaxbbindings,weka.core.pmml.jaxbbindings.TimeException,{},,,
0984f8a2825f9b22f54814573d054483,CONTAINS,weka.knowledgeflow.steps,weka.knowledgeflow.steps.FlowByExpression$BracketNode,{},,,
f592af72bc1bf0690ff5e597e511710d,CONTAINS,weka.gui,weka.gui.ResultHistoryPanel$RKeyAdapter,{},,,
e08d0ab299226ec4c20122495c6549c2,CONTAINS,weka.core.stopwords,weka.core.stopwords.AbstractFileBasedStopwords,{},,,
2c446db691e91dc603bb275b530bf086,CONTAINS,weka.gui.sql,weka.gui.sql.ResultPanel,{},,,
4d6708a9cb55f4a384a4c1eb47c92307,CONTAINS,weka.gui.experiment,weka.gui.experiment.ResultsPanel$JFrameWrapper,{},,,
c59809e5d3bc80aff4dcd819a0b55fe3,CONTAINS,weka.gui.scripting,weka.gui.scripting.FileScriptingPanel$ScriptUndoableEditListener,{},,,
a6b537523011b62c80457d16583e5036,CONTAINS,weka.gui.beans,weka.gui.beans.TextEvent,{},,,
4e9019dc48f52923a7bcb3b4372f2e12,CONTAINS,weka.gui.beans,weka.gui.beans.TrainingSetEvent,{},,,
1144711ba031cbafe46e9af9923e66ba,CONTAINS,weka.core,weka.core.TechnicalInformation,{},,,
bc9a8b08f32d7f202f49811f7e94dc08,CONTAINS,weka.core.pmml.jaxbbindings,weka.core.pmml.jaxbbindings.KohonenMap,{},,,
daa270acc65b8c99467238750beec576,CONTAINS,weka.classifiers.bayes.net.estimate,weka.classifiers.bayes.net.estimate.SimpleEstimator,{},,,
6c6e02cffbc434587789aa88c2f03d39,CONTAINS,weka.gui.knowledgeflow,weka.gui.knowledgeflow.ScatterPlotMatrixPerspective,{},,,
58cd470e7e04db37c3eda63d0fccff25,CONTAINS,weka.gui.experiment,weka.gui.experiment.HostListPanel,{},,,
6874815f91ec7fe403d62fe5b24cbc4d,CONTAINS,weka.gui.treevisualizer,weka.gui.treevisualizer.TreeBuild$InfoObject,{},,,
6bd482a0d372d33987b7817831e8ee9a,CONTAINS,weka.core.pmml.jaxbbindings,weka.core.pmml.jaxbbindings.ArrayType,{},,,
2422cd88add6116c5504c9bc4d7d0c05,CONTAINS,weka.core,weka.core.PropertyPath,{},,,
a2f9cc81ddbe415d27ed32aaaffca7df,CONTAINS,weka.gui.beans,weka.gui.beans.PredictionAppenderCustomizer,{},,,
ec12882a460e995ecc4733a684c5c547,CONTAINS,weka.core.neighboursearch,weka.core.neighboursearch.NearestNeighbourSearch,{},,,
f6d9225331c7328ccae1b9e33d6cc335,CONTAINS,weka.gui.beans,weka.gui.beans.NoteBeanInfo,{},,,
5293dd9a9e0547a94b491ba118cc37b9,CONTAINS,weka.gui.knowledgeflow,weka.gui.knowledgeflow.AbstractGraphicalCommand,{},,,
e63f3256afd41f9c6f20f68780d346e8,CONTAINS,weka.core,weka.core.Debug$Clock,{},,,
1cf42c6b36da1da9ddaa72fcc8523f76,CONTAINS,weka.core.pmml.jaxbbindings,weka.core.pmml.jaxbbindings.CorrelationValues,{},,,
e40d486ebee0a8491303164bc45f4896,CONTAINS,weka.gui,weka.gui.InteractiveTablePanel$InteractiveRenderer,{},,,
5d57a718419dc6796550e9c49caaed1b,CONTAINS,weka.knowledgeflow.steps,weka.knowledgeflow.steps.ExecuteProcess,{},,,
c5eff70b08dee4ccdc55e20a37029b10,CONTAINS,weka.gui.visualize,weka.gui.visualize.Plot2DCompanion,{},,,
d7043e4f9f49415c3b9c80879f43df92,CONTAINS,weka.gui.knowledgeflow.steps,weka.gui.knowledgeflow.steps.DataVisualizerStepEditorDialog,{},,,
faea80dac10c838af6114cefdd4c0b34,CONTAINS,weka.classifiers.bayes.net,weka.classifiers.bayes.net.GUI$GraphVisualizerMouseListener,{},,,
36264084b6a5236dca2dde7a45dcd303,CONTAINS,weka.gui.explorer,weka.gui.explorer.ClassifierPanel$TestMode,{},,,
7e3a1c5726106dd45a42ca0bc96ce6ca,CONTAINS,weka.gui.beans,weka.gui.beans.KnowledgeFlowApp$MainKFPerspective,{},,,
990f96391ba92f147fed6f95430cddab,CONTAINS,weka.gui,weka.gui.GUIChooser,{},,,
53c84d6b0a9f71470ab407941c5a7ed2,CONTAINS,weka.filters.unsupervised.attribute,weka.filters.unsupervised.attribute.AddValues,{},,,
7e450944799bc0b4981b96424dbdbd77,CONTAINS,weka.gui.beans,weka.gui.beans.TestSetProducer,{},,,
42100d41996082e671387186917fdf2c,CONTAINS,weka.classifiers.functions.neural,weka.classifiers.functions.neural.LinearUnit,{},,,
2c1ac9d2f5f711521a043380efe0eba4,CONTAINS,weka.gui.explorer,weka.gui.explorer.VisualizePanel,{},,,
656acdf92730412b55c14af008cd3d17,CONTAINS,weka.classifiers.bayes.net,weka.classifiers.bayes.net.GUI$ActionExport,{},,,
54c1e6d876fd0b765f386f4304c4d77f,CONTAINS,weka.classifiers.pmml.consumer,weka.classifiers.pmml.consumer.NeuralNetwork$MiningFunction,{},,,
91bcb462988d64472a9833e99971727b,CONTAINS,weka.attributeSelection,weka.attributeSelection.ClassifierSubsetEval,{},,,
8b32921df4fb4a1364e4b884d50ec187,CONTAINS,weka.gui,weka.gui.DatabaseConnectionDialog,{},,,
5e8e07953dcc928a1ac3a728979ab4ab,CONTAINS,weka.knowledgeflow.steps,weka.knowledgeflow.steps.ClassifierPerformanceEvaluator$AggregateableClassifierErrorsPlotInstances,{},,,
0b15c88aac4c8b83ab025590d760f56a,CONTAINS,weka.gui.graphvisualizer,weka.gui.graphvisualizer.GraphVisualizer$GraphVisualizerMouseListener,{},,,
48044b1afa84cf397b2f612bb5eba5ac,CONTAINS,weka.core.pmml.jaxbbindings,weka.core.pmml.jaxbbindings.KNNInput,{},,,
9895c58229dd684c9487606ebfbdc9f5,CONTAINS,weka.classifiers,weka.classifiers.Evaluation,{},,,
f89b19b71f72cc4466b5d40e3b5d7bca,CONTAINS,weka.experiment,weka.experiment.ResultMatrixPlainText,{},,,
a4b97d19323d61db48c79aa5a8aa482f,CONTAINS,weka.core.expressionlanguage.common,weka.core.expressionlanguage.common.Primitives$DoubleExpression,{},,,
a0c17e306b0c8158cd2d223c6a10cc5d,CONTAINS,weka.knowledgeflow,weka.knowledgeflow.FlowExecutor,{},,,
312e581485c6583d6ab6ee93025ceffe,CONTAINS,weka.classifiers.bayes.net.search.global,weka.classifiers.bayes.net.search.global.RepeatedHillClimber,{},,,
bf3a076585c1bda48ff7a6d452551387,CONTAINS,weka.classifiers.meta,weka.classifiers.meta.CostSensitiveClassifier,{},,,
52c184d5452589334f7f71470790dbb1,CONTAINS,weka.gui,weka.gui.PackageManager$CheckForNewPackages,{},,,
0e7eb47824f6f06d05ad062b79d5b87b,CONTAINS,weka.classifiers.pmml.consumer,weka.classifiers.pmml.consumer.SupportVectorMachineModel$LinearKernel,{},,,
c5571282c53addcb5d81a57d585dfd1d,CONTAINS,weka.core.pmml.jaxbbindings,weka.core.pmml.jaxbbindings.Characteristics,{},,,
56ea3d882bd58513db262657e41ecfd1,CONTAINS,weka.knowledgeflow,weka.knowledgeflow.LoggingLevel,{},,,
9508a1c311bea95020c72ceb70ec6b0c,CONTAINS,weka.core.pmml.jaxbbindings,weka.core.pmml.jaxbbindings.CityBlock,{},,,
3fbb80c793bd1706d86033625c2643c8,CONTAINS,weka.estimators,weka.estimators.UnivariateQuantileEstimator,{},,,
b18be89e9c5af0b1dbb26187c33ba381,CONTAINS,weka.classifiers.bayes.net.estimate,weka.classifiers.bayes.net.estimate.BMAEstimator,{},,,
31ca8cb33c02d635228e46396d54b024,CONTAINS,weka.gui.knowledgeflow,weka.gui.knowledgeflow.MainKFPerspective,{},,,
5173a718611fb89009e5e2129b07192d,CONTAINS,weka.knowledgeflow,weka.knowledgeflow.DelayedCallbackNotifierDelegate,{},,,
6bae6548d832da0b34fd73550515d75a,CONTAINS,weka.core,weka.core.Debug,{},,,
2cde2459d33a4b7092cdb50703bcba57,CONTAINS,weka.clusterers,weka.clusterers.SimpleKMeans,{},,,
1f4fe1faaaca1433330719ac13824e80,CONTAINS,weka.gui.beans,weka.gui.beans.IncrementalClassifierEvaluatorCustomizer,{},,,
bf1038091af6b669325de14299dd5362,CONTAINS,weka.core,weka.core.Undoable,{},,,
4907e202c62988558c5cc58a57308283,CONTAINS,weka.core.pmml,weka.core.pmml.BuiltInString$StringFunc,{},,,
377866e9910709822ef0027e76fc6ab8,CONTAINS,weka.gui.beans,weka.gui.beans.ImageViewer$MainPanel,{},,,
65b5ddce0c391aba229870c1f8735788,CONTAINS,weka.core.neighboursearch.kdtrees,weka.core.neighboursearch.kdtrees.SlidingMidPointOfWidestSide,{},,,
80ed383b9e76c09b953a10e9d99df6b2,CONTAINS,weka.experiment,weka.experiment.AveragingResultProducer,{},,,
c58b763c84c983285152824cd50272f1,CONTAINS,weka.classifiers.pmml.consumer,weka.classifiers.pmml.consumer.TreeModel$SimpleSetPredicate$BooleanOperator,{},,,
66f02327b165bae5e3966a83af4a9a03,CONTAINS,weka.knowledgeflow,weka.knowledgeflow.DefaultCallbackNotifierDelegate,{},,,
c11f1b22f33da6ed3d3911a714396bc2,CONTAINS,weka.attributeSelection,weka.attributeSelection.ASSearch,{},,,
8f6987e9150365c51b769da7b45b9107,CONTAINS,weka.classifiers.evaluation,weka.classifiers.evaluation.AbstractEvaluationMetric,{},,,
ff16ce2ab567a40c4aed30b7ef91d866,CONTAINS,weka.core.stemmers,weka.core.stemmers.Stemmer,{},,,
197626fa77f83025af4d5523fdc12485,CONTAINS,weka.classifiers.pmml.producer,weka.classifiers.pmml.producer.AbstractPMMLProducerHelper,{},,,
52942b2710b8152b2a51c6ffcc7ec8b4,CONTAINS,weka.filters,weka.filters.StreamableFilter,{},,,
65f508a99415c60a1b7b621b28b2a3f5,CONTAINS,weka.gui.knowledgeflow,weka.gui.knowledgeflow.AttributeSummaryPerspective,{},,,
a7d2e43d79ca0346fb6468b82ce58536,CONTAINS,weka.gui.beans,weka.gui.beans.IncrementalClassifierEvaluator,{},,,
895de02695c27bdb3d709f69511ada19,CONTAINS,weka.classifiers.rules.part,weka.classifiers.rules.part.MakeDecList,{},,,
6e4f63b21cde996c5355b395cf6dacf5,CONTAINS,weka.gui.graphvisualizer,weka.gui.graphvisualizer.LayoutCompleteEventListener,{},,,
dd2eb38e63a8f525f617fc68e0cf06ec,CONTAINS,weka.classifiers.functions,weka.classifiers.functions.SGDText,{},,,
914bfc6487816535c2331a9f1f32010c,CONTAINS,weka.experiment,weka.experiment.RemoteExperimentSubTask,{},,,
0fe3359794fe00614fd84c9d3a803d20,CONTAINS,weka.knowledgeflow.steps,weka.knowledgeflow.steps.PredictionAppender,{},,,
c833d4621ef38e9ea871c4ad2fc6f5db,CONTAINS,weka.gui.beans,weka.gui.beans.ImageSaverBeanInfo,{},,,
b3bfc3b0485d7a3e5eb8e71f6a75f159,CONTAINS,weka.core.expressionlanguage.weka,weka.core.expressionlanguage.weka.StatsHelper,{},,,
a785494d3ebec994ae967289393c0261,CONTAINS,weka.core.converters,weka.core.converters.MatlabLoader,{},,,
9ebac1b8c33bf21f9c97bc7e77d29dee,CONTAINS,weka.gui.beans,weka.gui.beans.Join$InstanceHolder,{},,,
eb4e32656bef3be79d80273755fb0826,CONTAINS,weka.core.pmml.jaxbbindings,weka.core.pmml.jaxbbindings.TargetValueCount,{},,,
24335b133460e1dd9743e66b50ec0184,CONTAINS,weka.knowledgeflow.steps,weka.knowledgeflow.steps.SetVariables,{},,,
b78ef7ebcf5417e608b271cefe863398,CONTAINS,weka.core,weka.core.Drawable,{},,,
9f97c1f0933166eb1e41299b690ada29,CONTAINS,weka.classifiers.bayes.net,weka.classifiers.bayes.net.EditableBayesNet$AddValueAction,{},,,
458e28a4f286da8f27351e40a633413a,CONTAINS,weka.associations,weka.associations.AssociatorEvaluation,{},,,
32c6872332b411d8640f7d1f855524d2,CONTAINS,weka.filters.unsupervised.instance,weka.filters.unsupervised.instance.NonSparseToSparse,{},,,
d255fbe615ee092ba1ea9e5333331019,CONTAINS,weka.knowledgeflow.steps,weka.knowledgeflow.steps.ImageSaver$ImageSaverDefaults,{},,,
b016ea53ddac16f0c5c446b9856f2802,CONTAINS,weka.experiment,weka.experiment.RemoteExperimentListener,{},,,
90007dbd6827b17fd8fdc028f99c30ae,CONTAINS,weka.core.pmml.jaxbbindings,weka.core.pmml.jaxbbindings.Extension,{},,,
70f7beb7ba2c31fb0760c808e179e2ff,CONTAINS,weka.gui,weka.gui.AttributeSummaryPanel,{},,,
1ca5386ad48c60c2c2f993b61be01151,CONTAINS,weka.core.expressionlanguage.common,weka.core.expressionlanguage.common.JavaMacro$JavaMethod,{},,,
9a13d86c5adc3caa3418dd9e1362fda3,CONTAINS,weka.core.expressionlanguage.common,weka.core.expressionlanguage.common.MathFunctions$PowFunction,{},,,
a2f1584261ce4dee9abd45f8cd147f36,CONTAINS,weka.classifiers.functions.supportVector,weka.classifiers.functions.supportVector.StringKernel,{},,,
171030897dc2b39c770c3f549808e1be,CONTAINS,weka.gui.experiment,weka.gui.experiment.SetupModePanel,{},,,
dee9f6e64371e7fe1b4e22740b357cc7,CONTAINS,weka.classifiers.trees.lmt,weka.classifiers.trees.lmt.LogisticBase,{},,,
5ef8c1d453ff851648729b11cbfaafd3,CONTAINS,weka.core.expressionlanguage.weka,weka.core.expressionlanguage.weka.StatsHelper$SumSq,{},,,
31bb346a7b3a640c6857a9dbf79807a9,CONTAINS,weka.gui.arffviewer,weka.gui.arffviewer.ArffViewerMainPanel,{},,,
1f242ae54498ce1479171eba0d00667d,CONTAINS,weka.core.pmml.jaxbbindings,weka.core.pmml.jaxbbindings.Scorecard,{},,,
d17ba8fe76014e86513ed4a8f98e7d1e,CONTAINS,weka.gui.beans,weka.gui.beans.TextListener,{},,,
af4214c97cb9b0c63fdf78f6282c9ff4,CONTAINS,weka.filters,weka.filters.SimpleBatchFilter,{},,,
177917c98d35de9a6b980361543a50c2,CONTAINS,weka.datagenerators,weka.datagenerators.ClusterGenerator,{},,,
bc85cb108f87dd0af57e5906892eeb19,CONTAINS,weka.gui.visualize,weka.gui.visualize.Plot2D,{},,,
7ae53a58ced393130c1b504781c7a662,CONTAINS,weka.core.json,weka.core.json.JSONInstances,{},,,
08ed1ef329180d11e3da55265c649c76,CONTAINS,weka.gui.beans,weka.gui.beans.KnowledgeFlowApp$KFPerspective,{},,,
e0630bf2ef47f974d86be67c84c92a8c,CONTAINS,weka.gui.beans,weka.gui.beans.SerializedModelSaver,{},,,
4004bf7d99a8387b8a6edd1d92c01de9,CONTAINS,weka.classifiers.pmml.consumer,weka.classifiers.pmml.consumer.Regression$RegressionTable$CategoricalPredictor,{},,,
1dadde6699d83017461e37cd2275f45f,CONTAINS,weka.gui,weka.gui.AttributeVisualizationPanel$BarCalc,{},,,
a3edd72564d9188c7ebf4aabadd20017,CONTAINS,weka.core.stopwords,weka.core.stopwords.RegExpFromFile,{},,,
b6971da58d4dc6acfbc2b0db7255e0f4,CONTAINS,weka.gui,weka.gui.GUIChooserApp$GUIChooserDefaults,{},,,
50e1435e8b21d71d5c7810bd381c37fd,CONTAINS,weka.knowledgeflow.steps,weka.knowledgeflow.steps.BoundaryPlotter$RowResult,{},,,
