id,:TYPE,:START_ID,:END_ID,references,dependencyTypes,nrDependencies:INT,nrCalls:INT
59e1f91fe6ce24f0d11e6db1ec59a7a9,CONTAINS,com.fsck.k9.service,com.fsck.k9.service.MailService,{},,,
a750016db1ac21839338736a07b66709,CONTAINS,com.fsck.k9.service,com.fsck.k9.service.BootReceiver,{},,,
67620ea0db58c648c8d0f961c44565a5,CONTAINS,com.fsck.k9.preferences,com.fsck.k9.preferences.SettingsExporter,{},,,
f0cc6d7a6e9def9fbdf8e7c39bd59b8c,CONTAINS,com.fsck.k9.preferences,com.fsck.k9.preferences.GlobalSettings$SettingsUpgraderV12,{},,,
955a1fdc311889b98fcb0fe92b5137bb,CONTAINS,com.fsck.k9.ui.crypto,com.fsck.k9.ui.crypto.MessageCryptoHelper$CryptoPart,{},,,
eb2cc65f8317828e046bf33688a16012,CONTAINS,com.fsck.k9.preferences,com.fsck.k9.preferences.IdentitySettings$OptionalEmailAddressSetting,{},,,
c532b412f57fa70bb06b7018e8e2f553,CONTAINS,com.fsck.k9.ui.messageview,com.fsck.k9.ui.messageview.AttachmentViewCallback,{},,,
210978ad24c294048408070308e47b86,CONTAINS,com.fsck.k9.provider,com.fsck.k9.provider.EmailProvider$FolderColumns,{},,,
d274668af375ccd07a7f1460416f1745,CONTAINS,com.fsck.k9.ui.messageview,com.fsck.k9.ui.messageview.MessageViewFragment$MessageViewFragmentListener,{},,,
c0aa732b112d8549925f5b81551b386b,CONTAINS,com.fsck.k9.mailstore.migrations,com.fsck.k9.mailstore.migrations.MigrationTo51$MimeStructureState,{},,,
4bb69f48dd988ef3d7ca418bec1af456,CONTAINS,com.fsck.k9.activity,com.fsck.k9.activity.MessageList,{},,,
4925263c838a0a1fee6b1aed11d9f849,CONTAINS,com.fsck.k9.notification,com.fsck.k9.notification.SyncNotifications,{},,,
80c3414ebd9110d229626a312f9883b6,CONTAINS,com.fsck.k9.activity.compose,com.fsck.k9.activity.compose.ComposeCryptoStatus$ComposeCryptoStatusBuilder,{},,,
3e56d24847d788bc121e8be3c732b934,CONTAINS,com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragmentComparators$DateComparator,{},,,
b0eb5eefa31e82f157d6f262dc89ecce,CONTAINS,com.fsck.k9.view,com.fsck.k9.view.ColorChip,{},,,
bf218e0b6f00707a8dd4f88d6de02342,CONTAINS,com.fsck.k9.helper,com.fsck.k9.helper.ReplyToParser,{},,,
6e3518cdfbd78d82fae085530eb7dc21,CONTAINS,com.fsck.k9.activity.compose,com.fsck.k9.activity.compose.PgpEnabledErrorDialog$OnOpenPgpDisableListener,{},,,
ff8f0df4db9a57a0e3d07bd862a71a6e,CONTAINS,com.fsck.k9.message,com.fsck.k9.message.AutocryptStatusInteractor,{},,,
581805bdeaa6b0a4c711b98d03b6a60f,CONTAINS,com.fsck.k9.controller,com.fsck.k9.controller.MessagingControllerCommands$PendingMoveOrCopy,{},,,
041f0779ae5be5f3cb41b747f4f4c7fe,CONTAINS,com.fsck.k9.message,com.fsck.k9.message.IdentityField,{},,,
02ee6cb156b09994b41909edd6c44778,CONTAINS,com.fsck.k9.mailstore.util,com.fsck.k9.mailstore.util.DeferredFileOutputStream,{},,,
8674149486900e4b0ca656682374856f,CONTAINS,com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragmentComparators$ReverseIdComparator,{},,,
c9f41f58cf1c3427cc4360843bb2fdf8,CONTAINS,com.fsck.k9.message,com.fsck.k9.message.AutocryptStatusInteractor$RecipientAutocryptStatusType,{},,,
86c12e884c1324689751994f37ffc2f7,CONTAINS,com.fsck.k9.preferences,com.fsck.k9.preferences.SettingsImporter$ImportedIdentity,{},,,
1947154d8e858a6ed33babc7a46de4fc,CONTAINS,com.fsck.k9.activity,com.fsck.k9.activity.Accounts,{},,,
a378b5178d7eea075f9130d59b1ee4e7,CONTAINS,com.fsck.k9.activity.compose,com.fsck.k9.activity.compose.RecipientMvpView$CryptoStatusDisplayType,{},,,
df305403098e81ae65b70d848b884058,CONTAINS,com.fsck.k9.activity,com.fsck.k9.activity.FolderListFilter,{},,,
92d7f3d009060e99d04a830728e87fa5,CONTAINS,com.fsck.k9,com.fsck.k9.K9$Intents$Share,{},,,
f47f8245df0dfb87ecd475baef3b7e88,CONTAINS,com.fsck.k9.message.html,com.fsck.k9.message.html.HtmlSanitizer,{},,,
34df41da154a9a416e89c64a619e16c4,CONTAINS,com.fsck.k9.controller,com.fsck.k9.controller.SimpleMessagingListener,{},,,
5750ac789478c73f90ab84f6ededfc6a,CONTAINS,com.fsck.k9.notification,com.fsck.k9.notification.NotificationIds,{},,,
d8fa76b99fbd1668f5660fdd4f8b62c8,CONTAINS,com.fsck.k9.provider,com.fsck.k9.provider.MessageProvider$DeleteUriExtractor,{},,,
